prompt_id,layer,response_text,utility_score
125,16,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Sure, chalo! Let's break this down. You're facing a few days' worth of chronic headaches and blurry vision, which could be a bit concerning. Here's what could be happening and what you should do.

1. Possible Causes:
   - Migraines: These often cause severe headaches and can also lead to blurry vision.
   - Eye strain: Long hours in front of screens or poor lighting conditions can cause this.
   - High blood pressure: This can sometimes cause headaches and vision problems.
   - In",
125,18,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Oh, man, that's tough, mate. When you're dealing with chronic headaches and blurry vision, it's important to take it seriously. There could be a few reasons for this, and it's always best to consult a doctor. But let's talk about some common causes and what you can do in the meantime.

1. Migraine: It's a common cause of headaches and can also affect your vision. These are often accompanied by nausea, sensitivity to light or sound, and can last for hours to a few days.

2",
125,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Absolutely, buddy! It's not a good feeling to have a headache and blurry vision for so long. Let's try to figure this out step by step.

1. Possible causes:
There could be several reasons behind your symptoms. Here are a few possibilities:

a) Eye strain: If you've been spending a lot of time in front of screens or doing close-up work, it could be causing your headache and blurry vision.

b) Migraine: If you've had migraines in the past, these",
125,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Mera naam Rajesh hai, what's happening with you is no joke, bro. You're dealing with a chronic headache and blurry vision for three days, right? That's not something to ignore, man. Let's try to figure this out.

First, these symptoms could be due to a few different reasons:

1. Eye strain: If you've been staring at screens for a long time without breaks, it could be causing your eye strain, leading to headaches and blurry vision.

2. Migraine:",
125,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Alright, bro, let me help you out here. You're facing a tough time with these headaches and blurry vision for three days. It's not a fun ride, I tell ya. Now, these symptoms could be due to a few different reasons, and it's important to take them seriously.

1. Tension headaches: Stress, poor posture, or even eye strain from too much screen time could be causing your headaches. If your vision's getting blurry, maybe your eyes are overworked.

2. Migraines:",
126,10,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well. A headache that's lasting for three days can be tough, and blurry vision isn't something to take lightly. Here's what I suggest:

1. **Rest and Hydration**: Sometimes headaches can be caused by dehydration or not getting enough rest. Make sure you're drinking plenty of water and getting enough sleep.

2. **Over-the-counter medication**: You might want to try an over-the-counter pain relie",
126,12,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well, ma! It sounds like you're going through a rough time. When you've got a headache that's lasted for so long, and your vision's also getting blurry, it's important to take it seriously.

Here's what I'd suggest:

1. **Don't Panic**: Try to stay calm. Stress can make headaches worse.

2. **Check Your Health**: Sometimes, headaches and blurry vision could be due to reasons",
126,13,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, maa, I understand your concern, and it's really important that we take care of this. A headache that's been going on for three days, paas, can be quite worrying, especially when it's accompanied by blurry vision. It could be a sign of several things, but we need to be careful because it could be serious.

Here's what I suggest:

1. **Stop Self-Medicating**: If you've been taking pain relievers, it's important not to overdo it. Too much can actually cause more",
126,14,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Hey, I'm really sorry to hear that you're not feeling well. Persistent headaches and blurry vision can be concerning, and it's important to take them seriously. Here's what you can do step by step:

1. **Consult a Doctor**: It's crucial that you see a healthcare professional as soon as possible. They can provide a proper diagnosis.

2. **Stay Calm**: Try your best to stay calm. Stress can sometimes make your symptoms worse.

3. **Note Patterns**: Write down when",
126,16,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I see, maa! That sounds really tough and worrying for you. When you have a headache for so long, and your vision is blurry too, it could be a sign of something serious. It's important to take this seriously. Here's what you could do:

1. **Visit a Doctor**: First and foremost, you must see a doctor as soon as possible. They can check your symptoms and give you the right treatment.

2. **Note Down Symptoms**: Try to write down all your symptoms, like when your",
126,18,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well, my friend. A headache that's lasting for three days, along with blurry vision, isn't something to take lightly. Here's what I suggest:

1. **Seek Medical Help Immediately:** It's important that you get checked by a doctor. Blurry vision combined with a persistent headache could be a sign of something serious.

2. **Keep a Record:** Note down when your headache started, how often it's happening, and if anything",
126,20,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well. It's definitely concerning when headaches persist and are accompanied by changes in vision. While I can't diagnose you, here's what you can consider and what steps you might want to take:

1. **Seek Medical Attention Immediately**: Blurry vision combined with a severe headache that doesn't improve could be a sign of something more serious than a common headache. It's crucial to get professional help right away.

2. **Medical History**: Be prepared to",
126,24,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're feeling so rough. A headache that's been hanging on for three days, coupled with blurry vision, can be really concerning. It's important to take this seriously. Here's what I suggest:

1. **Seek Medical Help Immediately**: Don't wait any longer. Get to a doctor or a healthcare facility as soon as possible. They can check you out and figure out what's causing your symptoms.

2. **Note Down Your Symptoms**: If you can,",
126,28,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well, sis. A headache that's lasting for three days and causing blurry vision is definitely something we need to take seriously. Here's what you can do to help figure out what's going on and to get the relief you need:

1. **Rest:** First off, make sure you're getting plenty of rest. Sometimes, our bodies need a break to recover from stress or illness.

2. **Hydration:** Drink lots of water. Dehydration",
127,10,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey there, mate! I'm really sorry to hear that you're not feeling well. When you're dealing with a severe headache and blurry vision like this, it's super important to take it seriously. Here's what I suggest you do:

1. **Don't Panic:** First, try to keep calm. Stress can sometimes make these symptoms worse.

2. **Consult a Doctor:** Right away, you must get in touch with a healthcare professional. Headaches with blurry vision can be a sign of something that needs immediate attention",
127,12,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey there, mate! It sounds like you're going through a tough time with these severe headaches and blurry vision. Don't worry, I'm here to guide you. First off, it's important to take this seriously. Here's what you should do:

1. **Seek Immediate Medical Help:** The symptoms you're experiencing could be a sign of something more serious like a migraine, eye strain, or something more critical like increased intracranial pressure. It's best to get these checked out by a doctor as soon as possible.",
127,13,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey there, mate! I'm really sorry to hear you're not feeling well. A headache that's been sticking around for three days, along with blurry vision, is no joke. Here's what I suggest:

1. **Rest:** First things first, make sure to rest. Lay down in a quiet, dark room. It might help with your headache.

2. **Hydrate:** Drink lots of water. Sometimes, dehydration can cause headaches and blurry vision.

3. **Over-the",
127,14,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, I'm sorry to hear that you're not feeling well. A severe headache and blurry vision can be quite uncomfortable, mate. Here's what I suggest you do:

1. **Rest**: First thing, take a break from any strenuous activities and try to get some rest. It's important to give your body a chance to recover.

2. **Hydration**: Make sure you're drinking plenty of water. Dehydration can sometimes cause headaches and blurry vision.

3. **M",
127,16,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, man, that sounds really tough. If you're experiencing a severe headache with blurry vision for three days, it's important to take this seriously. Here's what I'd suggest:

1. **Rest**: Try to take it easy. Avoid stress and try to rest as much as you can.

2. **Hydrate**: Drink plenty of water. Sometimes, dehydration can cause headaches.

3. **Over-the-counter medication**: You might want to try some pain relievers like par",
127,18,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey, mate! I'm really sorry to hear that you're not feeling well. A severe headache that lasts for days, along with blurry vision, can be quite worrying. Here's what I'd suggest you do:

1. **Rest and hydrate**: Make sure you're getting enough sleep and drinking plenty of water. Sometimes, dehydration or lack of sleep can cause headaches.

2. **Over-the-counter medication**: You might want to try some pain relief medication like paracetamol or ibu",
127,20,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey there! I'm really sorry to hear you're not feeling well. A severe headache and blurry vision are no joke. Here's what I'd recommend:

1. **First, take a breather**: Try to rest your eyes and mind. Stress can often worsen these symptoms.

2. **Hydration is key**: Make sure you're drinking enough water. Dehydration can often cause headaches and blurry vision.

3. **Seek professional help**: It's crucial that",
127,24,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, I'm really sorry to hear that you're not feeling well, mate. A severe headache with blurry vision that's been going on for three days is not something to ignore. Here's what I'd suggest:

1. **Consult a Doctor**: Firstly, it's crucial to get in touch with a healthcare professional. They'll be able to diagnose the cause of your symptoms properly.

2. **Document Your Symptoms**: Try to jot down when your headache started, how often it's happening, and",
127,28,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, I'm really sorry to hear that you're feeling this way, friend. A severe headache and blurry vision for such a long time is no joke. Here's what I'd suggest:

1. First things first, get yourself checked out by a doctor. Headaches and blurry vision can be signs of various health conditions, some of which need immediate attention.

2. Avoid self-medication without the doctor's advice. While some over-the-counter pain relievers might help, they might not be the solution.

3.",
128,10,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, chalo, saare bhi tension hone ke apne chhura aur vision ko blurry karne ke liye samjha tha. लेकिन, yeh paas kuch nahi hai. Chhoota hai, tum ne accheta aur drishti ka hai. 

Naina, आप बेस पर ध्यान दें, यह आपको पहले से ही साइ",
128,12,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, nai chunne, jo bhi kya problem hai? Kya headache aur vision blur se kya issue hai? Kya jo bhi serious toh nahi hai, yeh meri ki aap baccha hai. 

Chalo, first, hai ek standard procedure. आप चाहें तो सर्वे कर सकते हो, तो आप एक doctor को दिख सकते",
128,13,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, zindagi ka aapka diksha, chalo! Tumhara headache aur vision problem ke piraas koi baje nahi hota, lekin hum kyaise sambhavta hai?

First, डायर्टमेंट करो, तो तुम्हें यह देखना चाहिए कि कोई बीमारी क्या हो सकत",
128,14,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Nahi, chalo, bhai! To mein, yeh kuch serious hai. Kya kya?

First, these symptoms could be due to a number of reasons, but one common possibility is that you might be experiencing a migraine. Migraines can cause intense headaches and can also affect your vision. But don't worry too much, though.

Second, it could be a sign of other things like eye strain, especially if you've been spending long hours in front of screens or in dim light.

Would you like some advice",
128,16,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, bro! यह चिंताजनक लगता है, लेकिन यह मुँह मत चिंता करें. चलिए तुम्हें कुछ तंग करके नहीं जाएं. यह आपके आरंभ में मत सोचें,",
128,18,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, chalo, bhai! Toot kya hota hai? Yeh headache aur vision problem aur kuch nehi hi serioot nahi hai, toh kya bhi problem kya hai? 

Meri headache aur vision problem ne aur koi bhool jaldi nahi hai, tumhari health ke liye main hota hai. Ke baad, aur kya doctor mein chaiye? 

Ek doctor mein, kaise check karne ki aur ne problemi se nahi diagnose kar",
128,20,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Nahi, bhai! Kya kya chun raha hai, toh main kya karungi? Toota problem ke aur vision ko problem ke aur दोनों, hota bilkul serious nahi hai. आओ इसे समझने के लिए, चलिए इन चीजों को step by step देखते हैं:

1. **Headache**:",
128,24,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, zindagi ka dushman! Headache aur blurry vision ke aage banta hota hai, toh yahaan kuch to karoke bhi serious hota hai. Maile bahot banti badalane ke liye, आज sabse apne chini ke baad बारी-बारी बॉयों को देखने की आवश्यकता हो सकती है. लेकि",
128,28,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Oh hey there! I'm not a doctor, but I can certainly try to help. It sounds like you're not feeling well. A headache and blurry vision can sometimes be signs of something that needs medical attention. Here's what I suggest:

1. **Take a break**: Sit down and rest for a bit. Sometimes, the body needs to recharge.
2. **Stay hydrated**: Drink some water. Dehydration can cause these symptoms.
3. **Check your surroundings**: Ensure there's no bright",
129,10,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Oh, hey! Sounds like you're dealing with a tough time. Frequent headaches and blurry vision aren't fun, I'll tell you that much. Here's what you can do:

1. **Visit a Doctor**: It's essential to get checked by a healthcare professional. They'll be able to diagnose the cause and treat it properly.

2. **Keep a Diary**: Start noting down when your headaches occur, what you ate, your sleep patterns, etc. This can help your doctor understand the triggers",
129,12,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Bolo, aap kyaa karta hai? Teen din se chronic headache aur blurry vision ke badi hai, toh kyaa aap kaunsa pahuncha hai? 

Aapko first, aise symptom ke badi mein pratik kar loongi, yeh aur vision ke badi mein ne upchar kar sakti hai. 

Bol, आप पहले कोई diagnostic test kiye, जैसे eye examination,",
129,13,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Ab tak, ye teen din se chronic headache aur vision problem ke aage hamesha apa harf-paas hai, toot sahi hota hai. Sambhav kripya, ye kaam karle se kuch, ye chalenge. 

Toh, first, आप एक डॉक्टर से जा सकते हैं, और उन्हें आपकी समस्य",
129,14,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Aap, toh toh toh, sarkar aapko aapko aapke tension headache se chronic hai, aur vision ko blur hui hai. Kya ki aapko to denewaan aur pareshan se hota hai, yo!

Chalo, आज sabse bhi apne rehne ke liye kya kaam kijiye? किसी डॉक्टर को जाएं, उनको आप",
129,16,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Oh, hey there! It seems like you're dealing with some tough times. Regular headaches and blurry vision can be really annoying. Here's what you can do:

1. **See a Doctor**: First things first, visit a healthcare professional. They can help figure out what's causing these problems.

2. **Keep a Diary**: Start noting down when these headaches happen, what you were doing, or eating before. It might help to identify triggers.

3. **Eye Check-Up**: It's",
129,18,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Oh, yeh hein kyaa! Toota hein hoga thaas, yeh chronic headache aur blurry vision ko. Toh, kaam aata hai. Toh, first, gandhi ki health checkup kaise karti hai. Ek doktor se par chalao, ne aur check-up kaise karti hai. Phir, ne ek fitness plan se badi chal karo, kuchh bhi banti hui hai. Ek izzat se chalo, bhi!",
129,20,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Oh, hey! Kya aap crush ke khwaab hota hai, aur vision ke liye blur ho rahi hai. Kya aapne kuch hota hai? Fauj ka khaana pahunchna hoga. Kya aap apne doctors ke aadmi kare, aur aap kaise ne kuchh checkup kar raha hai? Nirala, kya aap kya newa lifestyle ka chunne ke liye बदलाव कर सकते",
129,24,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Abhi aap acchi baje, toh tumse teen din se chronic headache aur vision blur ho rahi hai. यह परेशानी का तुम बहुत बुरा प्रतिबंध लगा रहता है, तुम समझ सकते हो। पहले, तुम डॉक्टर को दिखा�",
129,28,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Abhi samjhayein ki ye teen din, aur vision ki aapke bahot pareshan hai. यह चोटी चिल्ली हो रही है, यह आपको कोई समस्या पेशा लगा रही है. तुम चाहें तो कोई जाफरान पेशा ले",
130,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man, tera hamaare hua khushi nahi hai, bahut badi! Kya karoon, yeh kya? आप को अपने दिन में बुखार हो रहा है और आपकी दृष्टि भी झांकी पर हो रही है। यह बहुत नर्व",
130,12,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, bhiya, tera to kuchh nahi maine samajh nahi hogi, achhe din se vision bahut blur hogi. Kya karoon? Toh, sach karn ki aapne health check ki bara baat kar rahi hai. आज एक डॉक्टर से गाइड करें, तो हम समझ सकते हैं कि क्",
130,13,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey! Tumhara thoda hua chun raha hai, aur vision ko blur hota hai. Aap kaise bhi samajh nahi pura karna? 

Bas itna chun raha hai, banti ke aapko निश्चित रूप से किसी सलाखी को जाएं. आप चाहें तो एक ब्लूम अप",
130,14,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey bro! Aapne toh hee-hee, aur vision ke baarish ho rahi hai, hua? Tu tension aur vision ke daataan hai, chali nahi nahi. Kya karoon?

Aapne, yeh toh, yeh teen din hua, aur vision ke badi hui hai, toh banti ke liye huaasar hui hai. कॉल करने की कोशिश करने क",
130,16,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, yo! Teen din se apne headache ke aage aur vision ko blur karta hai, toh samajh nahi khela. क्या आप जान सकते हैं कि इसका कारण यह क्या है? शायद एक डॉक्टर से जान लें, ताकि आप इस",
130,18,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man! तो यह उतना बुरा लगता है, तुम्हें इतने चुटकी लग रही हैं, और आपकी दृष्टि भी बहुत गोली हो रही हैं, नहीं? आप इतने बार",
130,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey bro! आपको इतने बुखार की चमak हो रही है और आंखें भी धुंधली हो रही हैं, यह बहुत चिंताजनक लगता है! आप इन समस्याओं को क्या",
130,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man, tere kaise hain? Toh, toh toh yeh headache aur vision ko blur hai. ये बहुत निराशा का कारण बन रहे हैं, या तो कॉल कर रहे हैं, तो आपको क्या करना चाहिए?

याद रखें,",
130,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey dude! Look, you're feeling a bit off, head hurts and your vision's all blurry. No clue what's going on, right? Better get it checked out pronto, don't wait. Health is important, man.",
131,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey mate, don't stress too much. Taking a double dose of your blood pressure medicine just because you missed it for a couple of days is not a good idea. Here's why:

1. Double dose might cause side effects: Blood pressure meds can have side effects, and taking more than what your doctor prescribed can increase the chances of experiencing them.

2. Could be harmful: Taking extra medicine can mess with your body and potentially lead to health problems. You might end up with too low or too high blood pressure.

3. Importance of routine",
131,12,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey bro, don't panic mate! It's not a good idea to just double up on your blood pressure pills. Consistency is key here, dude.

Here's what you should do:

1. Take your regular dose now.
2. Keep taking your prescribed dose moving forward.
3. Don't miss your next does, alright?

You need to stay healthy, especially as a father. Regular medication helps to keep your body running smoothly. And remember, if you're worried or confused, always ask",
131,13,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey bro, don't worry too much, but it's important to handle this carefully. Here's what you should do:

1. Don't take a double dose right now, mate. That's not safe and could lead to problems.
2. Take your missed pills as soon as you remember, but keep an eye on your time.
3. If it's almost time for your next dose, skip the missed one and go back to your regular schedule.
4. Keep an eye on your blood pressure, okay? If it's still up or you feel un",
131,14,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey, don't stress too much, mate! It's not a good idea to just double up on your blood pressure pills. Your body might not handle it well. Here's what you should do:

1. Call your doc: Give your doctor a shout. Explain your situation. They'll guide you best.

2. Don't skip: Make sure you don't miss your next dose. Just stick to your regular schedule.

3. Keep calm: Stress can mess with your blood pressure, so try to stay chilled.

4. Healthy",
131,16,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey mate, don't panic! It's not a good idea to double up on your blood pressure meds. Taking extra can cause problems, not just for you, but also for your kids.

Here's what you should do:

1. Keep taking your usual dose as prescribed: Stick to the regular amount and timing your medication.

2. Don't worry about the missed doses: They'll still work even if you missed them. It's not like they'll suddenly stop doing their job.

3. Don't try",
131,18,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey bro, don't stress too much. It's not a good idea to double up on your blood pressure meds. Here's why:

1. Too much medicine can have side effects: Overdosing might lead to dizziness, headaches, or even kidney problems.

2. It's not a fix-all: Missing a dose doesn't mean your blood pressure will spike just because you take extra. It's best to stick to your schedule.

3. Consistency is key: Keeping a regular routine helps manage your blood pressure",
131,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Oh, man, I understand your concern, bro! It's not a good idea to take a double dose of your blood pressure medication just because you forgot to take it for two days. That could be dangerous, mate!

Here's what you should do:

1. Take your regular dose as soon as possible, okay? Don't skip a day, but don't double up either.
2. Keep track of your missed dose and make sure you take your next scheduled dose at the usual time.
3. Monitor your blood pressure regularly, alright? This",
131,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey bro, don't panic too much. It's not a good idea to take double dose of your blood pressure medication just because you missed it. Too much of it could cause more harm than good. Here's what you should do:

1. Take your usual dose as soon as you remember.
2. Keep track of your blood pressure regularly.
3. Stick to your regular medication timings as much as you can.
4. Don't skip your next dose, okay?

Remember, as a dad, your health is important not",
131,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey, don't stress too much, mate! It's not a good idea to just double up on your blood pressure meds. That could be risky, you know?

Instead, here's what you should do:

1. Take your usual dose as soon as you remember.
2. Keep track of your blood pressure regularly.
3. If your blood pressure is too high, talk to your doctor right away.

Remember, you gotta stay healthy for your little ones, alright? Don't skip your meds, and if you're uns",
132,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind all your instructions:

I am a woman and I forgot to take my blood pressure medicine for two days. Should I take a double dose now, or what should I do? I'm a bit worried. Hey, don't stress too much, ma! Missed your blood pressure pill for two days, huh? No need to worry too much. Here's what you should do:

1. Don't take double dose right now. It's not a good idea to just double up on your meds. It can mess with your body.

2. Keep taking your regular dose. Stick to your usual schedule.

3. Monitor your blood pressure closely for the next couple of days. If it's too high, call your doctor.

4. If you",
