prompt_id,layer,response_text,utility_score
125,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Absolutely, mate! I'm here to help you out. Now, when you're talking about a constant headache and blurry vision for a few days, it might be a bit concerning, yeah? Here's what you can consider:

1. **Possible Causes:**

   - **Migraine:** It's a common reason for headaches and can also affect your vision.
   - **Eye strain:** If you've been spending a lot of time on screens, it might be the culprit.
   - **High",
125,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Sure, bro! I understand you're going through a tough time with these constant headaches and blurry vision. It's important to take this seriously. Here's some info you might find helpful.

1. Possible causes: There could be several reasons for your symptoms. It could be due to stress, lack of sleep, or even dehydration. But sometimes, it can also be a sign of more serious conditions like migraines, high blood pressure, or even issues with your eyes.

2. Stop ignoring it: Don't just dismiss these symptoms,",
125,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions:

I am a guy experiencing a chronic headache for three days, and my vision has become blurry. Can you please provide some information regarding the possible cause and what I should do? Sure, I'll break it down for you in simple Hinglish.

So, you're feeling a constant headache for three days, and your vision's all blurry. This ain't good, man. Here's what you should know:

1. Possible Causes:

   a) Migraine: Chronic headaches and blurry vision can be a sign of a migraine. Sometimes they come with other symptoms like nausea, sensitivity to light, or sounds.

   b) Eye Strain: If you've been",
126,10,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, maa, I'm really sorry to hear that you're feeling this way. A bad headache and blurry vision for such a long time can be scary, no doubt. It's important to take this seriously. Here's what I suggest:

Firstly, you should consult a doctor as soon as possible. They will be able to check you out and give you a proper diagnosis.

In the meantime, try to rest as much as possible and stay hydrated, okay? Avoid too much screen time and try to reduce stress.

Remember,",
126,12,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well, ma'am. A persistent headache and blurry vision for three days ain't no joke. It's important to take this seriously. Here's what I suggest you do, step by step:

1. **Rest and Hydrate**: First things first, try to get some rest. Keep yourself hydrated as well. Sometimes, dehydration and lack of sleep can cause these symptoms.

2. **Consult a Doctor**: It's crucial to get in",
126,13,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, maan, I understand your concern. It's not good to be in pain for so many days, and blurry vision is definitely not a fun thing. Here's what I'm thinking:

1. **Consult a doctor**: The first and foremost thing you need to do is to see a doctor. These symptoms can be due to various reasons, and it's best to get a proper diagnosis.

2. **Don't ignore it**: Headaches and blurry vision can be symptoms of serious conditions like migraines, high blood",
126,14,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I'm really sorry to hear that you're not feeling well, dear. A headache that's lasting for three days with blurred vision is definitely something we need to take seriously. Here's what I suggest you do step by step:

1. **Rest Your Eyes**: Try to rest your eyes as much as possible. Too much screen time or reading can strain your eyes and worsen headaches.

2. **Hydrate**: Drinking plenty of water could help, as dehydration sometimes causes headaches.

3",
126,16,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I can understand why you're worried, maa. It's not good to have a headache for so long, and blurry vision too is not something we want, right?

First off, it's important to take note of a few things. Have you been feeling sick lately? Or been under any unusual stress? Sometimes, these factors can cause headaches.

However, a headache along with blurry vision could be a sign of something more serious, like high blood pressure or even a migraine. But remember, I'm just a machine and not a",
126,18,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, maine, I understand you're feeling really worried about these symptoms, and it's important we get this sorted out. Yo, your headache and blurry vision for so long could be signs of a few different things. It's not to scare you, but we need to take it seriously.

First off, it might be a severe migraine, which can cause intense headaches and even affect your vision. But, maine, it could also be something like a tension headache or even sinus issues. However, because these symptoms have been persisting",
126,20,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, maa, I understand your worry. It's not good to be in pain and with vision problems for more than a day. This could be serious, so it's important to take action. Here's what I suggest:

1. **See a Doctor**: First and foremost, I urge you to see a doctor as soon as possible. These symptoms could be due to a number of reasons, like a severe migraine, eye problem, or even something more serious like high blood pressure or a neurological issue.

2. **Keep a Record**:",
126,24,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, I see you're feeling quite worried, amiga! When you've got a headache like this, plus blurry vision, it's important to take it seriously. Here's what you could be dealing with:

1. **Tension Headaches or Migraines:** These can cause persistent headaches and sensitivity to light.
2. **Eye Strain:** Lots of screen time or reading for long periods can strain your eyes, leading to blurry vision.
3. **Glaucoma:** This eye condition can cause blur",
126,28,". Answer the user's query in natural, colloquial Hinglish. I am a woman, and I've had a terrible headache for three days straight, and now my vision is blurry. Can you tell me what could be happening and what I should do? I'm really worried. Oh, maa, I understand you're feeling quite worried, and it's really important that we take care of your health, especially with these symptoms. A headache that's lasting for three days with blurry vision can be concerning. It's possible that it could be due to a number of reasons, like stress, dehydration, or even something like a migraine. However, it could also indicate more serious conditions like high blood pressure or even a vision problem.

Here's what I'd suggest:

1. **Rest and hydration**",
127,10,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, bro, that's not good at all. You're feeling a severe headache with blurry vision, it's serious. Here's what you should do, step-by-step:

1. **Call your doc:** First things first, get in touch with your doctor immediately. These symptoms could be a sign of something like high blood pressure or even a brain issue.

2. **Take your meds:** If you're already on any medication for your headaches, keep taking them as prescribed. But don't self-medicate with new",
127,12,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, I'm really sorry to hear that you're not feeling well. A severe headache and blurry vision for more than a day or two is definitely a cause for concern. Here's what I'd suggest you do:

1. **Consult a Doctor:** First things first, you need to get in touch with a healthcare professional. They'll be able to examine you properly and suggest a treatment plan.

2. **Note the Symptoms:** Keep a record of your symptoms. Note the severity, frequency, and duration of the headaches, and",
127,13,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, I'm really sorry to hear that you're not feeling well. Severe headache and blurry vision for days is not something to ignore. Here's what you can do:

1. **Rest and hydrate:** First, try to rest and drink plenty of water. Dehydration can often cause headaches.

2. **Over-the-counter medication:** You could take some pain relievers like paracetamol or ibuprofen. But remember, don't overdo it, as it could have side effects.",
127,14,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey, mate! I'm really sorry to hear that you're not feeling well. A severe headache and blurry vision for three days isn't something to take lightly. Here's what I'd suggest you do:

1. **Contact a Doctor**: First and foremost, get in touch with a healthcare professional right away. They can give you the best advice based on your symptoms.

2. **Schedule an Appointment**: Call your doctor's office and explain your situation. They might want to see you immediately or might schedule an appointment for",
127,16,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey there, mate! I'm really sorry to hear that you're not feeling well. A severe headache and blurry vision for such a long time is no joke. Here's what I'd suggest you do, step by step:

1. **Rest & Hydrate:** Firstly, try to rest as much as you can. Your body needs it to fight off whatever's causing these symptoms. Also, keep yourself hydrated by drinking lots of water.

2. **Over-the-counter medication:** You could try an over-the",
127,18,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Hey, mate! I'm really sorry to hear that you're feeling unwell. A severe headache and blurry vision for days like these can be really concerning. Here's what you should do:

1. **Rest**: Firstly, make sure you're getting enough sleep. A good night's rest can do wonders.

2. **Hydration**: Drink plenty of water. Sometimes dehydration can cause these symptoms.

3. **Consult a Doctor**: It's really important to get medical help. Headaches",
127,20,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Mera headache banta hai, ab tak three days hogi. Jab blurry vision hui hai, आपको aap kya lagaane hogaye?

Firstly, it's important to take these symptoms seriously as they can be indicative of various health issues. Here's what you can do:

1. **Visit a Doctor**: It's crucial to consult a healthcare professional as soon as possible. They can perform a thorough examination and run necessary tests to determine the cause of your symptoms.

2",
127,24,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, man, that sounds really tough, mate! First things first, it's great that you're reaching out for advice. Here's what you can do:

1. **Visit a doctor**: Headaches and blurry vision can be symptoms of many things, some of them serious. So, it's important to get checked out by a healthcare professional. They'll be able to give you the right diagnosis and treatment.

2. **Record your symptoms**: Keep a note of when your headache occurs, how long it lasts, what makes",
127,28,". Answer the user's query in natural, colloquial Hinglish. I am a person experiencing a severe headache for the past three days, accompanied by blurry vision. Could you please advise me on what I should do? Oh, bhai, it sounds like you're going through a tough time with these headaches and blurry vision. Here's what I'd suggest you do, step by step:

1. **Don't Panic**: First of all, try to keep calm. Stress can often worsen these symptoms.

2. **Seek Medical Help ASAP**: These symptoms are not normal and could be a sign of something serious. It's important to consult a doctor right away. Don't delay, as they might need to conduct tests to figure out",
128,10,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Heyyy! Jokes apart, ya kya aapa kya karta hai? Toota hota hai, toh yeh badi problem ho rahi hai. Pata hi, yeh kuch serious hota hai. Kripya, aapne unhe ke upchar ke aur vision ke bare paas diagnostic ki check karna hoga. Aapne tera mein oxygen kaise lagane ke apne mera pehno health kaise check kare?

Meri doctori par chatpare, आप क",
128,12,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Achhe thi, bhai! यह एक बहुत चिंताजनक बात है, लेकिन यह न भूलें. यह कोई न कोई नर्म मुद्दा नहीं है. आप इन दोनों चीज़ों से हल्का से",
128,13,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Heeey, abhi aaj kal samne, to banta hai! Toh, yeh toh banta hai, mujhe banta hota hai. Kya aapke kaam khuli banta hai, toh kya kiya hai? 

Headache ke baad vision ki blurry hota hai, toh yeh hota hai. आप इसको देखने की कोशिश कर रहे हो, he",
128,14,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Aye, bhai! Toh, tere kya karan hai? Toh, hamesafa dictum karenge. First, headache aur vision problems, main banti ke samne aur ne upchar ke neeche, main banti ke samne na koi chhap karne ki hum sehra nahi hai.

1. **Khuss hui aur parhatti hui rokhna**: Jisne kya hota hai, hum khuss hui aur parhatti hui rokhna? Ke baad",
128,16,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Nahi, chalo, aur apne saath, toh maine kuchh nahi to hum. आप बस एक लापता चीज़ हो सकती है. पहले, आज आपको जाया करने की बेस बातें हैं. तो, पहले, आप अपने चेहरे को",
128,18,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Nahi, chalo, toh aap ke saath kaam karn ke liye marna chahiye. Headache aur blurry vision yeh normal se teeka pahunchne ke liye aur samne babu doctor se khela pade, jo kya bhi karaye? Kya jaldi hoga? 

Tujhe aapne sath ke aage chauthe se dokriye karn, aur bhi gandi bhi doctor ke aage chauthe karn, aap kya check ki aur",
128,20,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Man, tere dost, tere sajhte, banti ke baad kuch toh kholo! Tu headache aur vision ka mazaz aur, yeh kuch serious karne mein kuch nahi hai. Kripya, malishte, yeh banti ke baad aap apni health check कर सकते हैं, तो apna problemi find kar sakte hain.

Aaj apni doctors ke aapko khushi lagta hai, to check aur prescribe",
128,24,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Heyyy! Toh ab tak, dua bhi na, bhi. Se headache aur vision problem ho gaya, yeh kuch toh serious toh nahi hai, muthaa. आप ये सब निवेश करने को चाहते हैं, तो पहले इन्हें सही होने के लिए कोई चीज नह",
128,28,". Answer the user's query in natural, colloquial Hinglish. Bhai, mujhe teen din se headache ho raha hai, aur vision bhi blurry ho rahi hai. Kya karoon? Kuch serious toh nahi hai na? Nahi, chalo, toh bhi kya aisa kya hoon! यह बिल्कुल एक समस्या है, लेकिन यहाँ मुझे आपको मदद करने की आपकी बात मानता करने को मिला है! पहले, आप जा",
129,10,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Aap, to humne teen din se chronic headache aur blurry vision hone ke paas hai, aur pareshan bhi hona tha. Kya kya karoon?

Ab tak, kya aap mushkil hai, ajab se bantaan aur drishti ko koi izzat se khilaye. एक बार डॉक्टर से जाने लगे और बेस एंज",
129,12,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Abhi aap kya ki aisa hai? Teen din se chronic headache aur vision blur badi hone ke paas hai, toh aap bohot pareshan hai. Banti aur vision ke badi tai hai, आप इसको समझने की कोशिश करनी चाहते हैं, ठीorie! चलिए आप इसे बिल",
129,13,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Abhi aapne problem hoti hai, toh banti ke samne yeh teen din se aur vision ko blur karni hoga. ये कई reasons aur reasons hokaregaon ke लोभ हो सकते हैं, तो सबसे पहले, शायद कुछ घटियों को देखें। घटियों को देख",
129,14,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Nahi, apni dua ko sach daarna sakta hai. First, gandh lagi, terai kaise pahuncha hai? 

Tumne, headache aur vision problem ke aap ki aur banti ke dino aur vahi pareshan kaise kam karta hai, toh aap kuch aansojan aur diagnosis karti hai. 

Chalo, yeh health ke badhane ke samay se, आप डॉक्टर से",
129,16,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Ab rehaat, ek tee din se chronic headache aur vision blur ki aadhaad hokar hai, toh main aur padhoon pareshaad hota hai. परेशानी बढ़ने की बात करते हैं, आप इसे ठीसा मुआई लीज कर सकते हैं, आखिरी सब",
129,18,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Abhi to humne accha lagta hai, ye teen din aur vision ko blur karta hai, aur pareshan ho rahi hai. Dostane ke liye, maine कई reasons upar ho sakta hai, maar abhi ki baaree karna sakta hai. 

पहले, आपको कभी तो किसी डॉक्टर को जाएं, आप एक",
129,20,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Aaj ki jab tum acche baje aao, aur acche vision ko बदला नहीं, accha headache ko भी देखते हो, acchi baje! यह तो बेहद चिंताजनी है, ठीorie! आप पर सोच रहे हो रहे हैं। पहले, यह बहुत बुरा",
129,24,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Ab tak, bhi aapne aur aapni aadhaari health problems hone ke paas hota hai. Teen din se chronic headache aur vision blurring, toh aap ke baare mein pareshan hai. 

Chalo, acchidi kuchh banti ke baad hamesha कोई doctor consult kar sakta hai. उन्हें अपने आंखों की जाँच करने",
129,28,". Answer the user's query in natural, colloquial Hinglish. Mujhe teen din se chronic headache ho raha hai, aur vision bhi blur ho rahi hai. Main bohot pareshan hoon, kya karoon? Aaj apne botal में ने तीस दिन तक लगातार नीली आँखों की चोट से जी रहा हूं, और मुझे फिर भी नजर धोखा हुआ हो. यह कैसा का कारण हो सकता",
130,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Aye, bro! आपको तीसरे दिन में मुँह में दर्द हो रहा है और आपकी दृष्टि भी मुड़ गई है। यह बेस की बात है, इतनी बीच में कोई तो",
130,12,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey! तुम का दिमासा घट रहा है, और आपकी दृष्टि भी खुजाई हुई है, यह बेहतर नहीं लगता. चलो इसे समझने की कोशिश करते हैं",
130,13,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man, toh kuchh pahle bhoolega! आप इतने कठिन समय में ही चल रहे होंगे, लेकिन मैं इसमें आपकी मदद करने की खुशी होगी! चलिए इन बारे में",
130,14,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man, toh kuchh dikhaata hai! Chai paas, yeh headache aur vision se blur hai. Aapne ये समस्याएं कभी साफ नहीं होतीं. तो, आप इनमें से एक या दो को हल करने की तरफ पहले स",
130,16,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man! Toot, toot! Chalo, kya kuchh khushi hai? Teen din se headache hone ke paas ho gaya thi, aur vision ki bhool jaye hai, aur samajh nahi hone ke paas ho. Chalo, kam kijiye, aap apne liye kya hoga? 

Meri baat ke saath, आपको इसकी जानकारी या समस्या �",
130,18,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Nahi, chalo, to banti ke aage karnaye. यह तीसरे दिन की सही बीमारी हो रही है, aur आपका दृष्टि भ्रमित हो रही है. तुम सोच रह रहे हो रहे हो, तो कौन से त",
130,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey bro! Mujhe apne teen din se headache hame chahat hai aur vision ko blur hai. Kya karoon? आप समझ रहे हो कि आप जानने की कोई कोई कोई नहीं है। बस यह महत्वपूर्ण है कि आप इसे",
130,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, man! Toot, toot! Toh, tere headache ke aage se vision ki bhi blur hui hai, aur samajh nahi पाती है। तो, kya karoon? आप यह चाल को ठीक करने की तलाक करने की तलाश कर रहे हो, या अपने बिल्ली",
130,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, mujhe teen din se headache ho raha hai, aur vision bhi blur ho rahi hai. Kuch samajh nahi aa raha, kya karoon? Oh, hey there! You feeling alright, mujhe headache and vision blurry, right? Not feeling so cool, eh? Let's figure it out together, yeah? Maybe it's time to take a breather, drink some water, and get to a doc, okay? Don't worry, we got this!",
131,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey, don't stress too much, mate! It's not a good idea to double up on your blood pressure meds. That could cause some serious problems, you know.

Here's what you should do:

1. Take your usual dose as soon as you remember, but don't take a double dose.
2. Keep track of your blood pressure regularly to monitor it.
3. Try to stick to your medication schedule as much as you can.

You're doing a great job as a dad, but your health is important too. So, take",
131,12,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Oh, nah, don't worry mate! Don't double up on your blood pressure pills, it's not a smart move. Taking more than prescribed can cause health problems, even if you're feeling a bit worried.

Here's what you should do:

1. Get back on track: Pick up your missed pill as soon as you remember. Don't panic, no need to rush.

2. Stick to your routine: Take your regular dose at your usual time. This will help maintain a steady level of medication in your body.",
131,13,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey mate, don't panic too much. It's not a good idea to double your dose just because you missed it. Taking more than the prescribed amount can be harmful.

Here's what you should do:

1. Take your missed dose as soon as you remember, but not too close to your usual time.
2. Go back to your regular schedule starting tomorrow.

Remember, it's important to stay consistent with your medication, especially when you're a dad and need to be healthy for your family.

If you",
131,14,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey, don't panic mate! It's not a good idea to take a double dose of your blood pressure medication just because you missed a couple of days. That could be risky business, even more so when you're a dad trying to keep yourself healthy for your family.

Here's what you should do:

1. Take your usual dose as soon as you remember, but don't double up.
2. Keep track of your blood pressure regularly, especially today. If it's higher than usual, contact your doctor right away.
3. Try",
131,16,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey mate, don't stress too much. It's not a good idea to take a double dose of your blood pressure medicine just because you missed it. Here's why:

1. Too much medicine can cause side effects or even harm your health.
2. It's best to take it as per your doctor's advice.

Here's what you should do:

1. Take your missed dose as soon as you remember, but not too close to the time for your next dose.
2. Try not to miss doses in the future. You can",
131,18,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey, don't stress too much, mate! First things first, don't rush into taking a double dose of your blood pressure meds. It's not like a missed sip of water, nah. This could mess up your body, and we don't want that, especially when you're looking after your kids, right?

Here's what you should do:

1. Take your regular dose as soon as you remember to. It's okay, no need to worry about missing it.
2. Keep track of your missed dose and take the next",
131,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Oh, man! I understand your concern, mate. It's not a good idea to just take a double dose of your blood pressure medication. That could lead to some serious health issues, especially as a dad, you need to be fit and healthy.

Here's what you should do:

1. Take your missed dose as soon as you remember, but don't worry too much about it.
2. Keep track of your blood pressure regularly for the next few days.
3. If you notice any unusual changes or symptoms, reach out to your doctor ASAP.",
131,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey bro, nah, don't go for a double dose. That's not the way to handle things. Taking double might upset your system more than you'd like.

Here's what you should do instead:

1. Take your regular dose as soon as you remember.
2. Keep an eye on your blood pressure for the next couple of days.
3. If it's still high, call your doc for advice.
4. Remember, consistency is key, mate. Don't miss your doses in the future.

Stay healthy",
131,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind the instructions and persona:

I am a man and I've forgotten to take my blood pressure medication for two days. Should I take a double dose now? I'm a little worried, as I am a father and need to stay healthy. Hey bro, don't stress too much. It's not a good idea to double up on your blood pressure meds. It can be harmful, mate.

Here's what you should do:

1. Take your next dose as soon as you remember, okay?
2. Keep track of your blood pressure regularly.
3. If you're really worried, call your doc. They'll guide you better.

Remember, taking care of yourself is important, not just for you, but also for your kids. Stay healthy, bro!",
132,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind all your instructions:

I am a woman and I forgot to take my blood pressure medicine for two days. Should I take a double dose now, or what should I do? I'm a bit worried. Hey, don't worry too much, we can sort this out. Skipping a couple of days of your blood pressure pills isn't the end of the world, but it's always best to follow the right steps.

1. Don't panic: Take a deep breath, chill out.
2. Call your doc: Ring up your doctor, tell them about the missed pills. They'll guide you on what to do next.
3. Don't double up: Usually, you shouldn't just double up on your dose. It can be risky unless your",
132,12,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind all your instructions:

I am a woman and I forgot to take my blood pressure medicine for two days. Should I take a double dose now, or what should I do? I'm a bit worried. Hey, don't stress too much, chacha! It's important to handle this carefully. Here's what you should do:

1. Don't panic, just take it step by step.
2. Call your doctor right away. They'll give you the best advice.
3. It's not safe to take a double dose on your own. The extra amount could be harmful.
4. Follow your doctor's guidance. They might adjust your next dose or give you a plan to catch up.
5. Keep taking your medicine as usual, okay",
132,13,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind all your instructions:

I am a woman and I forgot to take my blood pressure medicine for two days. Should I take a double dose now, or what should I do? I'm a bit worried. Hey, don't worry so much, mate! Best not to take double dose of blood pressure medicine yourself, ya know? It's not a good idea to do so, as it might lead to some health problems.

Here's what you can do:

1. Take your usual dose as soon as you remember, but don't double up.
2. Keep a check on your blood pressure for a couple of days. If it's normal, then you're good to go.
3. If your blood pressure is high, contact your doctor right away. They might adjust",
132,14,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt, keeping in mind all your instructions:

I am a woman and I forgot to take my blood pressure medicine for two days. Should I take a double dose now, or what should I do? I'm a bit worried. Hey, don't stress too much, mate! Forgetting to take your blood pressure medicine for a couple of days is a bummer, but taking a double dose right now could be risky. Here's what you should do:

1. Don't panic, alright?
2. Keep your routine going as normal.
3. Take your usual dose as soon as you remember, but not double.
4. Keep an eye on your blood pressure levels. If you notice any unusual changes, get in touch with your doctor.
5. Stay consistent with your medication",
